OrderID,OrderDate,CustomerID,Region,Category,Quantity,UnitPrice,PaymentMethod,CustomerAge,Sales,OrderMonth,OrderYear,Weekday
2062,2024-10-30,35,East,Sports,2,300.38,UPI,39.0,600.76,2024-10,2024,Wednesday
1237,2023-07-17,118,North,Electronics,1,126.15,Cash,29.0,126.15,2023-07,2023,Monday
2116,2024-11-13,394,East,Books,6,393.06,UPI,64.0,2358.36,2024-11,2024,Wednesday
2476,2023-02-08,207,North,Clothing,1,406.53,UPI,35.0,406.53,2023-02,2023,Wednesday
1500,2024-01-15,95,South,Books,5,246.03,UPI,69.0,1230.15,2024-01,2024,Monday
2678,2024-12-04,369,East,Electronics,9,197.12,Debit Card,32.0,1774.08,2024-12,2024,Wednesday
2080,2023-06-08,126,North,Electronics,3,475.35,Debit Card,46.0,1426.05,2023-06,2023,Thursday
2327,2024-09-01,101,South,Books,1,148.34,Debit Card,54.0,148.34,2024-09,2024,Sunday
1795,2023-09-06,273,North,Books,9,142.33,UPI,44.0,1280.97,2023-09,2023,Wednesday
2949,2023-05-13,126,North,Sports,2,174.42,Wallet,48.0,348.84,2023-05,2023,Saturday
2550,2023-01-03,334,East,Clothing,8,288.06,UPI,20.0,2304.48,2023-01,2023,Tuesday
2957,2023-04-17,165,South,Clothing,8,167.86,Credit Card,61.0,1342.88,2023-04,2023,Monday
1991,2023-09-18,366,North,Books,3,103.07,Cash,32.0,309.21,2023-09,2023,Monday
2387,2023-04-18,450,South,Electronics,3,490.61,Credit Card,47.0,1471.83,2023-04,2023,Tuesday
1935,2024-12-10,223,South,Electronics,2,57.96,Wallet,19.0,115.92,2024-12,2024,Tuesday
1388,2024-05-20,121,South,Sports,7,361.58,Wallet,34.0,2531.06,2024-05,2024,Monday
2486,2023-09-23,354,South,Clothing,6,144.56,Cash,24.0,867.36,2023-09,2023,Saturday
1391,2023-01-20,12,West,Home & Kitchen,4,99.25,Credit Card,44.0,397.0,2023-01,2023,Friday
1744,2024-10-06,320,North,Clothing,5,126.41,Credit Card,45.0,632.05,2024-10,2024,Sunday
1353,2024-05-11,200,East,Electronics,5,154.63,Debit Card,53.0,773.15,2024-05,2024,Saturday
2218,2024-10-04,98,North,Electronics,2,30.76,Debit Card,45.0,61.52,2024-10,2024,Friday
1236,2024-09-01,406,North,Sports,3,18.95,Credit Card,58.0,56.85,2024-09,2024,Sunday
2983,2024-11-21,359,South,Clothing,1,346.46,Debit Card,50.0,346.46,2024-11,2024,Thursday
1481,2023-01-23,405,West,Electronics,6,25.89,Debit Card,66.0,155.34,2023-01,2023,Monday
1568,2024-03-30,149,South,Electronics,2,143.4,Cash,44.0,286.8,2024-03,2024,Saturday
2141,2024-10-22,7,West,Clothing,8,226.84,Wallet,64.0,1814.72,2024-10,2024,Tuesday
2704,2023-03-16,277,East,Clothing,6,431.23,Debit Card,64.0,2587.38,2023-03,2023,Thursday
2889,2024-02-24,369,North,Books,9,248.48,UPI,58.0,2236.32,2024-02,2024,Saturday
2733,2023-03-01,417,North,Electronics,4,81.57,Cash,58.0,326.28,2023-03,2023,Wednesday
1121,2023-02-17,267,West,Books,1,124.15,UPI,45.0,124.15,2023-02,2023,Friday
2389,2024-03-10,364,East,Electronics,1,397.8,Credit Card,54.0,397.8,2024-03,2024,Sunday
2750,2024-06-10,175,North,Books,9,498.03,Credit Card,24.0,4482.27,2024-06,2024,Monday
2025,2023-01-05,161,West,Clothing,5,425.14,UPI,60.0,2125.7,2023-01,2023,Thursday
2087,2023-09-18,313,South,Home & Kitchen,7,416.63,UPI,40.0,2916.41,2023-09,2023,Monday
2273,2023-09-18,44,South,Sports,2,190.1,Wallet,63.0,380.2,2023-09,2023,Monday
1927,2023-11-16,121,West,Electronics,5,86.44,Cash,44.0,432.2,2023-11,2023,Thursday
1516,2023-09-10,482,North,Home & Kitchen,3,51.9,Wallet,59.0,155.7,2023-09,2023,Sunday
1224,2024-12-30,374,North,Electronics,7,181.58,Credit Card,64.0,1271.06,2024-12,2024,Monday
2494,2023-05-22,35,North,Books,4,260.97,Credit Card,31.0,1043.88,2023-05,2023,Monday
1844,2023-12-12,150,North,Electronics,3,40.83,Wallet,27.0,122.49,2023-12,2023,Tuesday
2246,2024-05-05,366,South,Books,2,366.9,UPI,36.0,733.8,2024-05,2024,Sunday
1053,2023-11-12,287,South,Sports,6,285.11,Credit Card,46.0,1710.66,2023-11,2023,Sunday
2868,2024-10-04,196,West,Home & Kitchen,9,49.46,Wallet,56.0,445.14,2024-10,2024,Friday
1486,2024-10-20,419,East,Clothing,6,492.54,Wallet,65.0,2955.24,2024-10,2024,Sunday
2940,2024-01-30,134,North,Books,1,246.03,Credit Card,54.0,246.03,2024-01,2024,Tuesday
1819,2023-04-05,122,East,Home & Kitchen,8,419.73,UPI,34.0,3357.84,2023-04,2023,Wednesday
1156,2024-11-29,498,North,Electronics,2,24.83,UPI,47.0,49.66,2024-11,2024,Friday
2367,2023-12-31,281,West,Sports,1,397.39,Credit Card,43.0,397.39,2023-12,2023,Sunday
1601,2024-05-06,483,West,Books,6,23.99,UPI,67.0,143.94,2024-05,2024,Monday
2624,2024-01-29,311,West,Home & Kitchen,1,96.99,Cash,38.0,96.99,2024-01,2024,Monday
1249,2023-12-12,125,South,Clothing,4,288.09,UPI,69.0,1152.36,2023-12,2023,Tuesday
1762,2024-05-02,49,East,Sports,2,166.16,Cash,19.0,332.32,2024-05,2024,Thursday
2852,2023-05-27,360,North,Home & Kitchen,5,113.93,Debit Card,23.0,569.65,2023-05,2023,Saturday
2131,2024-02-11,84,North,Electronics,5,345.21,UPI,39.0,1726.05,2024-02,2024,Sunday
1543,2023-04-06,254,West,Home & Kitchen,5,413.44,Cash,26.0,2067.2,2023-04,2023,Thursday
1794,2023-11-04,271,South,Home & Kitchen,4,181.97,UPI,48.0,727.88,2023-11,2023,Saturday
2142,2024-03-06,70,South,Books,6,320.16,Debit Card,53.0,1920.96,2024-03,2024,Wednesday
2472,2023-05-21,393,North,Sports,5,94.0,Debit Card,62.0,470.0,2023-05,2023,Sunday
1629,2023-09-09,474,East,Books,2,336.03,Debit Card,52.0,672.06,2023-09,2023,Saturday
1151,2023-06-20,43,East,Sports,4,409.31,Wallet,26.0,1637.24,2023-06,2023,Tuesday
2741,2024-11-16,153,East,Electronics,9,455.95,Credit Card,59.0,4103.55,2024-11,2024,Saturday
1292,2023-04-14,11,West,Clothing,4,316.46,UPI,42.0,1265.84,2023-04,2023,Friday
1382,2023-02-08,303,West,Electronics,3,136.32,Debit Card,68.0,408.96,2023-02,2023,Wednesday
1687,2024-04-15,284,West,Books,13,256.41,Wallet,19.0,3333.33,2024-04,2024,Monday
2368,2024-04-26,404,West,Electronics,4,316.41,Wallet,25.0,1265.64,2024-04,2024,Friday
2225,2023-06-27,76,East,Electronics,3,453.13,Wallet,63.0,1359.39,2023-06,2023,Tuesday
1898,2023-08-19,483,East,Home & Kitchen,7,55.96,Cash,46.0,391.72,2023-08,2023,Saturday
1855,2023-02-25,463,East,Home & Kitchen,3,74.16,Credit Card,38.0,222.48,2023-02,2023,Saturday
2072,2023-10-16,405,West,Electronics,1,451.12,UPI,67.0,451.12,2023-10,2023,Monday
2973,2023-10-20,51,South,Clothing,9,438.76,Credit Card,51.0,3948.84,2023-10,2023,Friday
2710,2024-06-22,39,North,Home & Kitchen,5,138.64,Credit Card,33.0,693.2,2024-06,2024,Saturday
1892,2024-09-22,364,East,Home & Kitchen,6,198.81,Debit Card,32.0,1192.86,2024-09,2024,Sunday
2779,2024-12-29,202,South,Electronics,4,110.8,Credit Card,62.0,443.2,2024-12,2024,Sunday
2365,2024-05-05,353,East,Clothing,2,276.27,Cash,45.0,552.54,2024-05,2024,Sunday
1616,2023-12-05,246,North,Books,2,213.34,Cash,23.0,426.68,2023-12,2023,Tuesday
1155,2023-06-09,302,West,Books,6,249.2,Debit Card,45.0,1495.2,2023-06,2023,Friday
2194,2023-11-14,354,North,Electronics,5,483.0,Credit Card,64.0,2415.0,2023-11,2023,Tuesday
2838,2023-10-11,122,West,Sports,3,38.56,UPI,27.0,115.68,2023-10,2023,Wednesday
2804,2024-10-27,296,East,Sports,1,34.74,Wallet,26.0,34.74,2024-10,2024,Sunday
1323,2023-08-18,288,East,Sports,8,92.32,Wallet,53.0,738.56,2023-08,2023,Friday
2568,2024-04-07,477,North,Sports,4,322.15,Debit Card,61.0,1288.6,2024-04,2024,Sunday
1083,2024-04-06,102,East,Books,1,8.51,Cash,56.0,8.51,2024-04,2024,Saturday
1513,2023-01-12,25,West,Home & Kitchen,3,282.77,Credit Card,62.0,848.31,2023-01,2023,Thursday
2546,2024-11-20,309,South,Clothing,8,388.83,Credit Card,44.0,3110.64,2024-11,2024,Wednesday
2503,2024-07-08,270,West,Clothing,9,373.05,UPI,60.0,3357.45,2024-07,2024,Monday
1930,2024-01-12,377,South,Home & Kitchen,4,23.72,Debit Card,49.0,94.88,2024-01,2024,Friday
2654,2024-08-08,283,East,Sports,6,271.02,Wallet,44.0,1626.12,2024-08,2024,Thursday
2358,2023-10-03,59,South,Sports,3,296.72,Debit Card,52.0,890.16,2023-10,2023,Tuesday
1011,2023-08-03,336,West,Electronics,3,239.35,Wallet,63.0,718.05,2023-08,2023,Thursday
1832,2023-02-20,126,West,Home & Kitchen,4,223.17,UPI,60.0,892.68,2023-02,2023,Monday
1033,2024-04-19,427,East,Electronics,6,323.47,Credit Card,44.0,1940.82,2024-04,2024,Friday
2533,2024-05-20,317,East,Clothing,3,271.5,Debit Card,65.0,814.5,2024-05,2024,Monday
1414,2023-02-23,149,South,Electronics,6,107.87,Wallet,34.0,647.22,2023-02,2023,Thursday
1581,2024-07-18,103,East,Home & Kitchen,3,221.39,Wallet,66.0,664.17,2024-07,2024,Thursday
2407,2024-12-27,417,East,Home & Kitchen,7,214.11,UPI,35.0,1498.77,2024-12,2024,Friday
2706,2024-11-17,59,East,Clothing,8,340.42,Credit Card,18.0,2723.36,2024-11,2024,Sunday
2509,2024-01-15,83,North,Clothing,7,214.6,Credit Card,38.0,1502.2,2024-01,2024,Monday
2931,2023-08-17,485,East,Clothing,5,132.84,UPI,55.0,664.2,2023-08,2023,Thursday
1615,2024-02-26,405,South,Sports,9,340.94,Cash,52.0,3068.46,2024-02,2024,Monday
2046,2023-05-25,50,North,Clothing,9,341.89,UPI,49.0,3077.01,2023-05,2023,Thursday
2403,2023-08-04,156,South,Clothing,8,296.52,UPI,64.0,2372.16,2023-08,2023,Friday
2015,2024-05-27,116,West,Sports,3,412.21,Cash,62.0,1236.63,2024-05,2024,Monday
1090,2023-12-04,82,West,Clothing,9,268.01,Wallet,45.0,2412.09,2023-12,2023,Monday
2917,2024-07-06,430,East,Books,6,367.46,Debit Card,20.0,2204.76,2024-07,2024,Saturday
1602,2023-09-10,7,West,Electronics,5,436.04,UPI,35.0,2180.2,2023-09,2023,Sunday
2238,2024-08-26,448,South,Home & Kitchen,8,372.44,Debit Card,42.0,2979.52,2024-08,2024,Monday
2863,2024-10-23,290,West,Clothing,7,229.81,Wallet,60.0,1608.67,2024-10,2024,Wednesday
1134,2023-08-06,304,East,Books,9,178.57,Cash,34.0,1607.13,2023-08,2023,Sunday
2371,2024-03-25,382,North,Electronics,1,340.28,Cash,48.0,340.28,2024-03,2024,Monday
1556,2024-12-29,382,West,Electronics,5,54.81,Debit Card,66.0,274.05,2024-12,2024,Sunday
2032,2023-02-11,475,West,Electronics,5,138.21,UPI,18.0,691.05,2023-02,2023,Saturday
2587,2023-10-28,172,East,Home & Kitchen,3,194.08,Credit Card,65.0,582.24,2023-10,2023,Saturday
1321,2024-10-31,102,East,Electronics,1,245.77,Debit Card,21.0,245.77,2024-10,2024,Thursday
2795,2023-04-02,454,East,Electronics,3,281.63,Debit Card,64.0,844.89,2023-04,2023,Sunday
2212,2023-04-24,2,East,Sports,1,110.83,Credit Card,23.0,110.83,2023-04,2023,Monday
2761,2024-01-21,485,North,Electronics,4,114.64,UPI,44.0,458.56,2024-01,2024,Sunday
1635,2024-12-14,485,West,Books,4,473.46,Cash,19.0,1893.84,2024-12,2024,Saturday
1553,2023-09-30,266,East,Clothing,6,210.81,Cash,57.0,1264.86,2023-09,2023,Saturday
2329,2024-03-30,380,North,Sports,8,37.62,Debit Card,57.0,300.96,2024-03,2024,Saturday
2056,2023-06-28,337,South,Clothing,5,427.41,Debit Card,49.0,2137.05,2023-06,2023,Wednesday
2937,2023-10-28,357,East,Books,9,385.09,Cash,43.0,3465.81,2023-10,2023,Saturday
1797,2024-04-25,402,South,Books,7,347.94,Wallet,22.0,2435.58,2024-04,2024,Thursday
2684,2024-01-16,353,North,Clothing,6,205.78,Wallet,37.0,1234.68,2024-01,2024,Tuesday
2734,2024-03-05,301,North,Books,1,228.52,UPI,36.0,228.52,2024-03,2024,Tuesday
1175,2023-08-13,277,East,Clothing,3,194.61,Cash,64.0,583.83,2023-08,2023,Sunday
1767,2024-07-04,105,South,Books,3,313.54,Debit Card,67.0,940.62,2024-07,2024,Thursday
1246,2023-12-15,472,South,Books,6,403.17,Wallet,44.0,2419.02,2023-12,2023,Friday
2081,2023-08-16,231,North,Clothing,5,36.32,UPI,67.0,181.6,2023-08,2023,Wednesday
2760,2023-04-27,82,North,Electronics,8,338.74,Cash,31.0,2709.92,2023-04,2023,Thursday
1146,2023-04-06,293,North,Books,7,124.47,UPI,23.0,871.29,2023-04,2023,Thursday
1091,2023-02-22,397,North,Home & Kitchen,6,202.86,Debit Card,48.0,1217.16,2023-02,2023,Wednesday
2417,2024-07-24,75,South,Clothing,7,13.89,Cash,50.0,97.23,2024-07,2024,Wednesday
1683,2024-01-08,314,North,Clothing,4,235.1,Credit Card,61.0,940.4,2024-01,2024,Monday
1311,2023-05-15,425,East,Clothing,4,207.73,UPI,44.0,830.92,2023-05,2023,Monday
2384,2023-05-11,428,South,Home & Kitchen,9,209.36,Debit Card,44.0,1884.24,2023-05,2023,Thursday
1094,2024-01-15,339,North,Clothing,6,152.58,UPI,44.0,915.48,2024-01,2024,Monday
2589,2023-11-14,201,West,Home & Kitchen,7,168.34,Credit Card,69.0,1178.38,2023-11,2023,Tuesday
1925,2024-11-22,462,North,Electronics,9,5.35,UPI,38.0,48.15,2024-11,2024,Friday
2709,2024-04-03,41,West,Electronics,9,35.46,Cash,42.0,319.14,2024-04,2024,Wednesday
2036,2023-10-22,78,South,Books,8,69.52,Debit Card,20.0,556.16,2023-10,2023,Sunday
2401,2023-11-14,496,North,Sports,6,58.44,Credit Card,48.0,350.64,2023-11,2023,Tuesday
1244,2023-11-22,271,South,Electronics,3,260.97,Credit Card,27.0,782.91,2023-11,2023,Wednesday
2501,2024-03-07,424,East,Home & Kitchen,5,221.33,UPI,24.0,1106.65,2024-03,2024,Thursday
2112,2024-09-07,439,South,Home & Kitchen,2,345.71,Wallet,48.0,691.42,2024-09,2024,Saturday
1215,2023-08-08,312,East,Sports,1,14.09,Debit Card,22.0,14.09,2023-08,2023,Tuesday
1809,2023-03-10,468,North,Books,9,31.45,Cash,25.0,283.05,2023-03,2023,Friday
2198,2023-11-01,169,East,Sports,5,227.32,UPI,66.0,1136.6,2023-11,2023,Wednesday
1999,2023-11-15,486,North,Electronics,7,9.18,UPI,50.0,64.26,2023-11,2023,Wednesday
1854,2023-08-27,213,West,Electronics,1,452.01,Debit Card,20.0,452.01,2023-08,2023,Sunday
1426,2024-10-17,226,West,Electronics,4,83.47,Debit Card,62.0,333.88,2024-10,2024,Thursday
2914,2023-01-02,260,East,Electronics,1,285.39,UPI,51.0,285.39,2023-01,2023,Monday
2143,2023-11-05,127,North,Home & Kitchen,9,114.51,Wallet,44.0,1030.59,2023-11,2023,Sunday
2144,2023-05-17,399,West,Sports,4,340.15,Credit Card,22.0,1360.6,2023-05,2023,Wednesday
1227,2024-02-20,385,North,Home & Kitchen,6,26.61,Cash,67.0,159.66,2024-02,2024,Tuesday
2649,2024-11-05,401,South,Clothing,1,423.87,Wallet,56.0,423.87,2024-11,2024,Tuesday
1001,2023-04-13,178,South,Electronics,5,46.04,Wallet,66.0,230.2,2023-04,2023,Thursday
2419,2024-06-21,279,North,Clothing,9,257.64,Debit Card,65.0,2318.76,2024-06,2024,Friday
1402,2024-10-26,348,North,Sports,3,322.58,UPI,56.0,967.74,2024-10,2024,Saturday
2429,2024-09-20,347,West,Sports,2,415.12,Debit Card,54.0,830.24,2024-09,2024,Friday
2104,2024-12-12,408,East,Clothing,5,260.54,Wallet,44.0,1302.7,2024-12,2024,Thursday
1085,2023-09-09,132,East,Sports,8,183.11,Wallet,29.0,1464.88,2023-09,2023,Saturday
1163,2024-10-07,107,East,Home & Kitchen,8,295.45,Credit Card,59.0,2363.6,2024-10,2024,Monday
1115,2023-08-19,224,South,Electronics,4,155.09,Wallet,51.0,620.36,2023-08,2023,Saturday
1671,2023-08-15,17,South,Home & Kitchen,7,35.3,Wallet,30.0,247.1,2023-08,2023,Tuesday
2175,2023-06-05,345,East,Electronics,2,54.87,Cash,65.0,109.74,2023-06,2023,Monday
2548,2023-05-25,489,East,Sports,6,381.55,UPI,24.0,2289.3,2023-05,2023,Thursday
2536,2023-02-23,465,West,Electronics,1,6.84,UPI,44.0,6.84,2023-02,2023,Thursday
2393,2023-10-02,216,South,Home & Kitchen,4,15.88,Wallet,21.0,63.52,2023-10,2023,Monday
1890,2023-01-15,72,South,Electronics,6,239.35,UPI,54.0,1436.1,2023-01,2023,Sunday
2502,2024-12-05,344,North,Books,7,201.46,UPI,26.0,1410.22,2024-12,2024,Thursday
1626,2023-10-28,65,South,Books,6,40.92,UPI,33.0,245.52,2023-10,2023,Saturday
2551,2023-06-09,222,South,Clothing,3,130.55,UPI,32.0,391.65,2023-06,2023,Friday
2987,2023-10-03,92,East,Electronics,7,36.92,Debit Card,54.0,258.44,2023-10,2023,Tuesday
1953,2023-11-18,310,North,Books,8,365.15,Wallet,63.0,2921.2,2023-11,2023,Saturday
1808,2024-05-22,414,East,Books,8,41.41,Cash,49.0,331.28,2024-05,2024,Wednesday
1259,2024-04-17,50,North,Books,7,472.84,Wallet,34.0,3309.88,2024-04,2024,Wednesday
1625,2023-08-05,389,South,Books,3,43.78,Debit Card,55.0,131.34,2023-08,2023,Saturday
1827,2024-10-28,431,East,Electronics,2,346.32,Cash,40.0,692.64,2024-10,2024,Monday
1235,2023-10-07,375,East,Home & Kitchen,9,38.16,Debit Card,39.0,343.44,2023-10,2023,Saturday
1136,2024-02-02,454,East,Electronics,7,269.11,Debit Card,62.0,1883.77,2024-02,2024,Friday
1617,2024-10-09,230,South,Books,9,480.9,Debit Card,31.0,4328.1,2024-10,2024,Wednesday
2953,2023-11-09,496,East,Books,2,40.81,Credit Card,60.0,81.62,2023-11,2023,Thursday
2988,2024-11-23,447,North,Books,8,289.28,Debit Card,21.0,2314.24,2024-11,2024,Saturday
1837,2024-11-12,135,West,Home & Kitchen,13,382.21,Wallet,32.0,4968.73,2024-11,2024,Tuesday
1843,2024-07-06,86,South,Home & Kitchen,9,223.17,UPI,49.0,2008.53,2024-07,2024,Saturday
1960,2024-05-18,260,West,Clothing,2,104.23,Wallet,51.0,208.46,2024-05,2024,Saturday
1593,2023-05-13,231,East,Home & Kitchen,6,187.31,UPI,45.0,1123.86,2023-05,2023,Saturday
2315,2023-01-17,387,North,Books,6,78.89,Debit Card,37.0,473.34,2023-01,2023,Tuesday
2526,2023-08-31,121,East,Electronics,9,296.92,Credit Card,44.0,2672.28,2023-08,2023,Thursday
2292,2024-06-04,408,South,Electronics,9,213.21,Credit Card,38.0,1918.89,2024-06,2024,Tuesday
1344,2023-06-07,130,East,Books,4,77.99,Wallet,55.0,311.96,2023-06,2023,Wednesday
2672,2023-01-22,177,North,Home & Kitchen,5,403.11,Cash,51.0,2015.55,2023-01,2023,Sunday
2597,2023-10-16,480,East,Books,2,262.49,Debit Card,62.0,524.98,2023-10,2023,Monday
1294,2023-08-15,457,North,Electronics,8,357.01,Wallet,30.0,2856.08,2023-08,2023,Tuesday
1365,2023-05-08,258,North,Electronics,7,239.35,Wallet,41.0,1675.45,2023-05,2023,Monday
1179,2024-09-24,290,West,Sports,4,246.11,Debit Card,64.0,984.44,2024-09,2024,Tuesday
1660,2023-02-27,221,South,Books,2,46.9,Wallet,21.0,93.8,2023-02,2023,Monday
1997,2024-08-18,30,North,Home & Kitchen,3,176.19,Credit Card,27.0,528.57,2024-08,2024,Sunday
1015,2024-01-08,375,North,Sports,7,466.21,Credit Card,66.0,3263.47,2024-01,2024,Monday
2111,2023-05-21,163,West,Books,5,109.45,Credit Card,69.0,547.25,2023-05,2023,Sunday
2395,2023-02-13,470,East,Home & Kitchen,5,11.9,Debit Card,68.0,59.5,2023-02,2023,Monday
1166,2024-07-09,117,West,Sports,6,136.16,Cash,18.0,816.96,2024-07,2024,Tuesday
2906,2023-01-21,325,East,Electronics,7,486.98,Cash,66.0,3408.86,2023-01,2023,Saturday
2360,2023-10-16,128,North,Books,6,105.48,Wallet,65.0,632.88,2023-10,2023,Monday
1060,2024-01-02,90,North,Clothing,7,163.68,Credit Card,35.0,1145.76,2024-01,2024,Tuesday
1710,2024-04-05,333,South,Home & Kitchen,2,337.53,Credit Card,44.0,675.06,2024-04,2024,Friday
1677,2023-08-21,60,West,Home & Kitchen,1,130.03,UPI,61.0,130.03,2023-08,2023,Monday
2379,2023-03-02,486,South,Clothing,9,399.91,Cash,29.0,3599.19,2023-03,2023,Thursday
1781,2023-07-26,258,North,Books,2,77.99,Wallet,69.0,155.98,2023-07,2023,Wednesday
1425,2023-02-16,38,North,Books,2,489.24,UPI,57.0,978.48,2023-02,2023,Thursday
1293,2023-09-11,138,South,Clothing,3,351.16,Debit Card,58.0,1053.48,2023-09,2023,Monday
2066,2024-02-24,69,East,Electronics,7,257.33,Cash,38.0,1801.31,2024-02,2024,Saturday
2816,2024-09-26,357,South,Clothing,1,161.25,UPI,59.0,161.25,2024-09,2024,Thursday
1330,2023-10-04,353,North,Electronics,9,187.66,Wallet,22.0,1688.94,2023-10,2023,Wednesday
1430,2023-04-16,151,East,Books,3,68.87,Wallet,34.0,206.61,2023-04,2023,Sunday
2013,2024-08-10,146,North,Home & Kitchen,9,444.47,Wallet,33.0,4000.23,2024-08,2024,Saturday
1080,2023-09-27,324,East,Sports,6,227.32,Credit Card,40.0,1363.92,2023-09,2023,Wednesday
2053,2024-10-07,118,North,Clothing,2,44.4,Debit Card,44.0,88.8,2024-10,2024,Monday
1938,2024-09-15,211,North,Sports,3,132.19,Debit Card,31.0,396.57,2024-09,2024,Sunday
1835,2024-04-10,360,West,Sports,2,20.37,UPI,39.0,40.74,2024-04,2024,Wednesday
1750,2024-04-02,220,East,Sports,1,431.21,UPI,22.0,431.21,2024-04,2024,Tuesday
1891,2023-07-11,129,West,Sports,6,48.42,Wallet,18.0,290.52,2023-07,2023,Tuesday
1255,2024-10-01,154,South,Home & Kitchen,6,243.59,Wallet,43.0,1461.54,2024-10,2024,Tuesday
2758,2024-12-26,127,West,Books,8,145.31,UPI,67.0,1162.48,2024-12,2024,Thursday
2999,2024-05-09,99,South,Clothing,3,178.37,Wallet,44.0,535.11,2024-05,2024,Thursday
2408,2024-04-29,469,South,Clothing,4,202.05,Credit Card,21.0,808.2,2024-04,2024,Monday
2338,2023-12-29,275,South,Books,9,156.18,UPI,32.0,1405.62,2023-12,2023,Friday
2109,2024-01-31,220,North,Home & Kitchen,3,356.04,Cash,59.0,1068.12,2024-01,2024,Wednesday
1137,2024-01-28,412,South,Books,7,5.12,Wallet,54.0,35.84,2024-01,2024,Sunday
2136,2024-02-24,21,East,Electronics,7,379.49,Credit Card,54.0,2656.43,2024-02,2024,Saturday
2219,2024-04-02,144,West,Home & Kitchen,2,442.7,Wallet,44.0,885.4,2024-04,2024,Tuesday
1853,2023-08-02,29,East,Home & Kitchen,9,375.38,Cash,66.0,3378.42,2023-08,2023,Wednesday
2203,2024-02-28,98,East,Home & Kitchen,3,344.51,Debit Card,20.0,1033.53,2024-02,2024,Wednesday
2912,2024-06-09,75,West,Clothing,9,157.89,Credit Card,65.0,1421.01,2024-06,2024,Sunday
1724,2024-01-09,232,West,Sports,9,63.19,Cash,26.0,568.71,2024-01,2024,Tuesday
1860,2023-12-03,463,South,Sports,7,266.09,Debit Card,50.0,1862.63,2023-12,2023,Sunday
1970,2024-10-06,14,North,Books,4,246.03,Cash,31.0,984.12,2024-10,2024,Sunday
1497,2024-10-25,310,North,Clothing,2,291.67,UPI,55.0,583.34,2024-10,2024,Friday
1951,2023-11-08,230,South,Sports,6,193.67,Wallet,30.0,1162.02,2023-11,2023,Wednesday
1806,2024-02-05,114,East,Sports,2,375.91,Cash,58.0,751.82,2024-02,2024,Monday
1130,2024-09-04,3,West,Sports,7,24.21,Debit Card,24.0,169.47,2024-09,2024,Wednesday
1338,2023-07-11,425,East,Electronics,7,239.35,UPI,57.0,1675.45,2023-07,2023,Tuesday
1609,2024-01-28,86,South,Books,1,226.14,Debit Card,22.0,226.14,2024-01,2024,Sunday
2149,2024-10-27,148,East,Sports,3,447.58,Credit Card,37.0,1342.74,2024-10,2024,Sunday
1196,2024-04-16,158,East,Electronics,8,21.98,Debit Card,31.0,175.84,2024-04,2024,Tuesday
2251,2024-04-13,232,North,Sports,2,316.31,Credit Card,61.0,632.62,2024-04,2024,Saturday
2293,2024-07-05,476,East,Electronics,3,243.07,UPI,19.0,729.21,2024-07,2024,Friday
1910,2023-08-21,219,East,Sports,9,230.47,Credit Card,51.0,2074.23,2023-08,2023,Monday
1585,2023-02-08,359,East,Home & Kitchen,4,499.46,Credit Card,36.0,1997.84,2023-02,2023,Wednesday
1104,2024-04-16,65,North,Clothing,4,275.57,Debit Card,69.0,1102.28,2024-04,2024,Tuesday
2618,2023-01-07,307,West,Electronics,6,119.63,Wallet,62.0,717.78,2023-01,2023,Saturday
2875,2023-11-28,275,North,Home & Kitchen,8,254.85,Debit Card,36.0,2038.8,2023-11,2023,Tuesday
2894,2023-12-01,418,East,Home & Kitchen,4,86.37,Wallet,58.0,345.48,2023-12,2023,Friday
1720,2023-08-30,17,South,Electronics,6,100.05,Debit Card,49.0,600.3,2023-08,2023,Wednesday
1885,2024-09-14,111,West,Home & Kitchen,2,375.45,Debit Card,58.0,750.9,2024-09,2024,Saturday
1777,2024-01-24,164,South,Clothing,1,104.08,Wallet,41.0,104.08,2024-01,2024,Wednesday
2570,2024-06-20,369,South,Clothing,5,138.68,UPI,30.0,693.4,2024-06,2024,Thursday
1850,2023-09-06,269,North,Books,3,279.26,Debit Card,48.0,837.78,2023-09,2023,Wednesday
1895,2024-12-14,449,North,Home & Kitchen,3,314.23,Wallet,50.0,942.69,2024-12,2024,Saturday
1228,2023-09-04,172,North,Clothing,6,122.13,Wallet,46.0,732.78,2023-09,2023,Monday
2908,2023-04-10,376,East,Sports,1,387.57,Cash,58.0,387.57,2023-04,2023,Monday
2326,2023-06-17,8,East,Sports,6,340.27,UPI,48.0,2041.62,2023-06,2023,Saturday
2300,2024-05-08,393,South,Clothing,7,408.94,Wallet,26.0,2862.58,2024-05,2024,Wednesday
1127,2024-11-14,450,North,Electronics,7,456.23,Cash,48.0,3193.61,2024-11,2024,Thursday
1406,2023-05-05,5,North,Electronics,5,154.22,Cash,39.0,771.1,2023-05,2023,Friday
1776,2023-08-24,149,East,Clothing,7,259.71,Credit Card,34.0,1817.97,2023-08,2023,Thursday
1822,2023-12-26,119,West,Sports,1,132.05,Debit Card,48.0,132.05,2023-12,2023,Tuesday
1712,2024-06-30,87,North,Home & Kitchen,9,223.17,Debit Card,24.0,2008.53,2024-06,2024,Sunday
2958,2024-11-17,489,East,Electronics,2,198.77,Cash,52.0,397.54,2024-11,2024,Sunday
